STATEFIPS,STATE,CONG_DISTRICT,agi_stub,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,VRTCRIND,N2,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N02910,A02910,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N11450,A11450,N11520,A11520,N11530,A11530,N10970,A10970,N10971,A10971,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
22,LA,02,9,2050.0000,440.0000,1500.0000,70.0000,1840.0000,100.0000,1840.0000,270.0000,120.0000,4980.0000,0.0000,0.0000,0.0000,0.0000,0.0000,900.0000,2973957.0000,2050.0000,3004969.0000,1570.0000,685820.0000,1830.0000,39413.0000,1650.0000,174542.0000,1620.0000,142010.0000,80.0000,321.0000,780.0000,58328.0000,1720.0000,985826.0000,430.0000,41768.0000,430.0000,34557.0000,52.0000,30.0000,231.0000,500.0000,17267.0000,1360.0000,800913.0000,1090.0000,31012.0000,0.0000,0.0000,280.0000,12544.0000,490.0000,6992.0000,60.0000,559.0000,0.0000,0.0000,600.0000,287.0000,790.0000,18375.0000,790.0000,17791.0000,270.0000,584.0000,1260.0000,167961.0000,2056325.0000,0.0000,0.0000,1140.0000,60015.0000,70.0000,294.0000,980.0000,13749.0000,80.0000,230.0000,1220.0000,12025.0000,1220.0000,11881.0000,830.0000,14927.0000,40.0000,664.0000,60.0000,42.0000,0.0000,0.0000,310.0000,7077.0000,1150.0000,104837.0000,300.0000,19519.0000,1400.0000,101184.0000,2050.0000,2669881.0000,2050.0000,708494.0000,180.0000,2432.0000,0.0000,0.0000,1230.0000,22438.0000,1100.0000,4321.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,840.0000,14324.0000,0.0000,0.0000,0.0000,0.0000,2020.0000,737875.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,270.0000,726.0000,2040.0000,685226.0000,2050.0000,747729.0000,1220.0000,5418.0000,1790.0000,39277.0000,1040.0000,107096.0000,1000.0000,96246.0000,340.0000,18926.0000,720.0000,76248.0000
22,LA,03,0,338560.0000,155690.0000,111970.0000,65690.0000,318170.0000,11770.0000,182030.0000,239650.0000,8870.0000,658410.0000,3820.0000,3660.0000,160.0000,1360.0000,83350.0000,80020.0000,23076348.000,332890.0000,23322575.000,270480.0000,14569981.000,92830.0000,145269.0000,50770.0000,453643.0000,48170.0000,330033.0000,6330.0000,8303.0000,70760.0000,659084.0000,54090.0000,2107600.0000,29800.0000,755695.0000,54080.0000,1368367.0000,5541.0000,27180.0000,268701.0000,43270.0000,667076.0000,22390.0000,2283966.0000,71080.0000,246227.0000,7990.0000,2059.0000,1270.0000,34515.0000,8340.0000,73994.0000,3810.0000,22437.0000,6560.0000,5145.0000,93370.0000,36640.0000,310560.0000,5586445.0000,310560.0000,5482550.0000,51010.0000,103894.0000,18420.0000,826568.0000,5508773.0000,6060.0000,120942.0000,13820.0000,150841.0000,2420.0000,6790.0000,11780.0000,41954.0000,2880.0000,5855.0000,16320.0000,105493.0000,16400.0000,107498.0000,10390.0000,103176.0000,250.0000,1557.0000,280.0000,366.0000,1630.0000,2928.0000,990.0000,17081.0000,13780.0000,236434.0000,4600.0000,213433.0000,46170.0000,439459.0000,250600.0000,17133410.000,249150.0000,3068551.0000,240.0000,3256.0000,2830.0000,4599.0000,73210.0000,68730.0000,15190.0000,9018.0000,970.0000,1328.0000,16430.0000,16234.0000,20810.0000,4133.0000,27610.0000,20359.0000,2530.0000,2203.0000,49960.0000,152343.0000,8910.0000,82684.0000,9340.0000,84887.0000,322580.0000,4010411.0000,102900.0000,247667.0000,86150.0000,196882.0000,98950.0000,319697.0000,15510.0000,13564.0000,5120.0000,4622.0000,5080.0000,18778.0000,19010.0000,40673.0000,4900.0000,20689.0000,31080.0000,54770.0000,282200.0000,807541.0000,237550.0000,2998684.0000,258390.0000,3228573.0000,5750.0000,9288.0000,8430.0000,49443.0000,61640.0000,426980.0000,266680.0000,1203710.0000,260140.0000,1002301.0000,7870.0000,197451.0000
22,LA,03,1,9550.0000,6040.0000,1990.0000,1350.0000,8240.0000,640.0000,4700.0000,5950.0000,150.0000,16060.0000,70.0000,70.0000,0.0000,0.0000,1830.0000,2680.0000,-426815.0000,3880.0000,-421559.0000,1310.0000,59869.0000,1680.0000,6541.0000,980.0000,9324.0000,910.0000,6577.0000,50.0000,113.0000,2230.0000,-70184.0000,1350.0000,26320.0000,320.0000,4753.0000,490.0000,7566.0000,514.0000,300.0000,3176.0000,0.0000,0.0000,1160.0000,-176730.0000,1020.0000,5256.0000,30.0000,6.0000,0.0000,0.0000,290.0000,2310.0000,30.0000,214.0000,80.0000,83.0000,1610.0000,579.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,125.0000,0.0000,0.0000,30.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,580.0000,1887.0000,370.0000,4487.0000,400.0000,4502.0000,6580.0000,38117.0000,1410.0000,3515.0000,1280.0000,3195.0000,2200.0000,7911.0000,300.0000,272.0000,300.0000,316.0000,200.0000,1622.0000,0.0000,0.0000,190.0000,1692.0000,2660.0000,4679.0000,6950.0000,17536.0000,40.0000,103.0000,740.0000,2287.0000,40.0000,37.0000,0.0000,0.0000,240.0000,919.0000,6430.0000,35249.0000,6210.0000,28697.0000,260.0000,5001.0000
22,LA,03,2,42670.0000,31950.0000,3600.0000,6720.0000,39370.0000,1950.0000,20170.0000,30220.0000,610.0000,52830.0000,860.0000,830.0000,30.0000,430.0000,10510.0000,7640.0000,228254.0000,42670.0000,233373.0000,30080.0000,172453.0000,5670.0000,1893.0000,2770.0000,3412.0000,2570.0000,2152.0000,80.0000,49.0000,9010.0000,26289.0000,2800.0000,4184.0000,1610.0000,7671.0000,2910.0000,13913.0000,246.0000,2440.0000,14418.0000,120.0000,323.0000,590.0000,-4865.0000,7890.0000,5119.0000,80.0000,18.0000,0.0000,0.0000,340.0000,1384.0000,60.0000,196.0000,200.0000,159.0000,5480.0000,1544.0000,42400.0000,559281.0000,42400.0000,547954.0000,5820.0000,11327.0000,260.0000,5853.0000,1416.0000,140.0000,2164.0000,90.0000,99.0000,80.0000,51.0000,80.0000,191.0000,0.0000,0.0000,190.0000,391.0000,200.0000,398.0000,70.0000,534.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,216.0000,70.0000,1862.0000,120.0000,30.0000,1170.0000,2754.0000,980.0000,272.0000,0.0000,0.0000,80.0000,30.0000,190.0000,17.0000,130.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7420.0000,5555.0000,820.0000,8547.0000,870.0000,8531.0000,36920.0000,97307.0000,23520.0000,38660.0000,22890.0000,34136.0000,7970.0000,27812.0000,1800.0000,1532.0000,580.0000,450.0000,710.0000,3106.0000,900.0000,1414.0000,710.0000,3397.0000,5740.0000,9712.0000,28410.0000,64528.0000,950.0000,257.0000,8760.0000,6057.0000,0.0000,0.0000,0.0000,0.0000,1830.0000,877.0000,36180.0000,92125.0000,35990.0000,91245.0000,230.0000,824.0000
22,LA,03,3,81300.0000,46680.0000,8410.0000,25210.0000,77190.0000,2510.0000,39160.0000,67750.0000,1330.0000,138400.0000,1370.0000,1330.0000,40.0000,720.0000,30510.0000,13930.0000,1385002.0000,81300.0000,1403507.0000,62680.0000,1028880.0000,10200.0000,4794.0000,4270.0000,8479.0000,3960.0000,5057.0000,250.0000,170.0000,19230.0000,99530.0000,4630.0000,11693.0000,3420.0000,29970.0000,7870.0000,86138.0000,463.0000,12480.0000,131508.0000,5020.0000,10009.0000,1170.0000,-3212.0000,16250.0000,18505.0000,540.0000,128.0000,0.0000,0.0000,700.0000,3140.0000,280.0000,1033.0000,750.0000,619.0000,13890.0000,4128.0000,80320.0000,1284793.0000,80320.0000,1264894.0000,10210.0000,19900.0000,970.0000,25448.0000,18110.0000,630.0000,10909.0000,400.0000,465.0000,340.0000,560.0000,330.0000,565.0000,190.0000,318.0000,760.0000,1775.0000,770.0000,1883.0000,240.0000,1791.0000,0.0000,0.0000,0.0000,0.0000,100.0000,171.0000,30.0000,46.0000,560.0000,2609.0000,270.0000,7092.0000,5460.0000,3469.0000,45960.0000,227413.0000,45500.0000,22658.0000,0.0000,0.0000,270.0000,127.0000,11850.0000,3539.0000,390.0000,14.0000,60.0000,17.0000,3890.0000,1716.0000,4930.0000,890.0000,2650.0000,829.0000,170.0000,52.0000,14460.0000,23153.0000,2320.0000,20632.0000,2400.0000,20206.0000,77940.0000,350693.0000,54330.0000,149766.0000,46380.0000,126646.0000,25890.0000,83795.0000,4740.0000,4153.0000,1600.0000,1162.0000,2350.0000,6578.0000,5310.0000,12432.0000,2310.0000,6890.0000,9000.0000,15101.0000,70240.0000,181092.0000,38570.0000,19119.0000,49250.0000,43024.0000,0.0000,0.0000,0.0000,0.0000,5190.0000,4811.0000,74210.0000,312442.0000,73840.0000,310390.0000,490.0000,1295.0000
22,LA,03,4,77320.0000,39380.0000,15680.0000,20570.0000,73040.0000,2460.0000,37630.0000,60790.0000,1890.0000,141230.0000,1100.0000,1060.0000,40.0000,210.0000,22790.0000,16340.0000,2787057.0000,77320.0000,2810703.0000,66430.0000,2284127.0000,15020.0000,7221.0000,6790.0000,15861.0000,6330.0000,10035.0000,770.0000,556.0000,13080.0000,64192.0000,7210.0000,27021.0000,5090.0000,61573.0000,11470.0000,209374.0000,765.0000,6210.0000,67322.0000,11020.0000,74774.0000,2050.0000,3545.0000,12650.0000,23646.0000,1860.0000,458.0000,60.0000,453.0000,1020.0000,5266.0000,710.0000,2905.0000,1720.0000,1369.0000,19580.0000,6462.0000,74680.0000,1274852.0000,74680.0000,1253213.0000,10790.0000,21640.0000,2630.0000,76680.0000,99221.0000,1680.0000,30718.0000,1670.0000,2661.0000,590.0000,1374.0000,1090.0000,2032.0000,680.0000,1536.0000,2270.0000,7010.0000,2290.0000,7632.0000,920.0000,6364.0000,40.0000,211.0000,0.0000,0.0000,400.0000,733.0000,0.0000,0.0000,1810.0000,11821.0000,700.0000,17569.0000,8770.0000,14151.0000,76050.0000,1423403.0000,75450.0000,152482.0000,0.0000,0.0000,990.0000,666.0000,24130.0000,13726.0000,1350.0000,50.0000,190.0000,186.0000,4960.0000,5232.0000,12510.0000,2676.0000,8110.0000,4856.0000,710.0000,541.0000,8000.0000,19669.0000,3290.0000,30027.0000,3330.0000,29477.0000,75290.0000,365787.0000,22780.0000,55206.0000,15560.0000,32888.0000,22430.0000,70526.0000,3420.0000,3014.0000,1910.0000,1751.0000,1100.0000,4824.0000,4220.0000,9587.0000,1050.0000,5644.0000,5490.0000,9153.0000,73480.0000,193989.0000,71460.0000,138757.0000,72720.0000,160098.0000,20.0000,19.0000,0.0000,0.0000,11500.0000,16152.0000,65350.0000,221742.0000,64790.0000,219421.0000,720.0000,2277.0000
22,LA,03,5,41990.0000,17330.0000,16820.0000,6790.0000,39370.0000,1500.0000,23190.0000,29180.0000,1400.0000,84890.0000,260.0000,240.0000,20.0000,0.0000,8650.0000,12010.0000,2579588.0000,41990.0000,2599801.0000,35810.0000,1997427.0000,13300.0000,8720.0000,6680.0000,22451.0000,6300.0000,14510.0000,910.0000,805.0000,7560.0000,53257.0000,7140.0000,39585.0000,4790.0000,82979.0000,9050.0000,224415.0000,697.0000,2380.0000,22257.0000,8400.0000,128442.0000,2220.0000,15036.0000,8260.0000,20213.0000,1360.0000,346.0000,50.0000,391.0000,870.0000,5189.0000,680.0000,3253.0000,1340.0000,1090.0000,14110.0000,5399.0000,39450.0000,753877.0000,39450.0000,737802.0000,7940.0000,16075.0000,2550.0000,83750.0000,158308.0000,1310.0000,24878.0000,1760.0000,4612.0000,440.0000,1202.0000,1420.0000,2608.0000,610.0000,1294.0000,2210.0000,8932.0000,2220.0000,9510.0000,1270.0000,9244.0000,50.0000,284.0000,40.0000,61.0000,560.0000,1064.0000,30.0000,33.0000,1780.0000,14123.0000,690.0000,22455.0000,6460.0000,15950.0000,41840.0000,1724498.0000,41720.0000,203724.0000,0.0000,0.0000,650.0000,892.0000,11100.0000,8511.0000,1870.0000,125.0000,130.0000,182.0000,2350.0000,2839.0000,3370.0000,567.0000,4830.0000,3762.0000,530.0000,574.0000,4770.0000,14146.0000,1210.0000,11469.0000,1250.0000,11823.0000,41230.0000,289372.0000,860.0000,520.0000,40.0000,17.0000,11390.0000,37473.0000,1560.0000,1359.0000,510.0000,624.0000,310.0000,1407.0000,1870.0000,3969.0000,320.0000,1798.0000,2950.0000,4984.0000,40180.0000,117088.0000,41310.0000,195214.0000,41520.0000,211240.0000,0.0000,0.0000,0.0000,0.0000,10300.0000,21925.0000,31600.0000,99915.0000,30960.0000,96311.0000,820.0000,3604.0000
22,LA,03,6,27200.0000,6700.0000,17530.0000,2580.0000,25630.0000,910.0000,16340.0000,17530.0000,1010.0000,65110.0000,100.0000,70.0000,30.0000,0.0000,4260.0000,8520.0000,2360076.0000,27200.0000,2379414.0000,23340.0000,1774853.0000,11460.0000,8036.0000,6150.0000,23960.0000,5870.0000,15860.0000,820.0000,891.0000,5450.0000,51414.0000,6370.0000,52948.0000,4010.0000,93492.0000,6830.0000,201392.0000,644.0000,1400.0000,12270.0000,6180.0000,125557.0000,2210.0000,25696.0000,6320.0000,19338.0000,1160.0000,320.0000,90.0000,855.0000,790.0000,5669.0000,480.0000,2899.0000,840.0000,635.0000,10750.0000,4795.0000,25220.0000,553894.0000,25220.0000,542132.0000,5570.0000,11761.0000,1980.0000,69739.0000,172634.0000,790.0000,16529.0000,1380.0000,5067.0000,300.0000,849.0000,1210.0000,2735.0000,370.0000,754.0000,1690.0000,8637.0000,1700.0000,8868.0000,1120.0000,8714.0000,20.0000,113.0000,30.0000,30.0000,450.0000,859.0000,30.0000,33.0000,1360.0000,12399.0000,580.0000,21103.0000,5590.0000,17172.0000,27130.0000,1716535.0000,27070.0000,216449.0000,0.0000,0.0000,370.0000,849.0000,6340.0000,6525.0000,1890.0000,190.0000,150.0000,289.0000,1760.0000,2152.0000,0.0000,0.0000,3410.0000,2966.0000,330.0000,322.0000,3790.0000,12264.0000,500.0000,4487.0000,540.0000,5212.0000,26830.0000,273665.0000,0.0000,0.0000,0.0000,0.0000,8900.0000,30085.0000,1200.0000,1055.0000,140.0000,168.0000,160.0000,570.0000,1760.0000,4014.0000,140.0000,686.0000,1820.0000,3233.0000,24720.0000,86482.0000,26940.0000,209924.0000,27030.0000,224079.0000,0.0000,0.0000,0.0000,0.0000,8070.0000,24189.0000,19070.0000,73622.0000,18490.0000,69944.0000,720.0000,3667.0000
22,LA,03,7,43640.0000,6030.0000,35140.0000,2090.0000,41270.0000,1370.0000,28580.0000,24380.0000,1860.0000,118150.0000,60.0000,60.0000,0.0000,0.0000,4500.0000,13190.0000,5944552.0000,43640.0000,5997669.0000,38270.0000,4426895.0000,23820.0000,21861.0000,14070.0000,79539.0000,13460.0000,54712.0000,2460.0000,3588.0000,9620.0000,142096.0000,14960.0000,201476.0000,7400.0000,269349.0000,11590.0000,414656.0000,1447.0000,1710.0000,15289.0000,9000.0000,224182.0000,6020.0000,144436.0000,12270.0000,53117.0000,2480.0000,661.0000,320.0000,5303.0000,1830.0000,16555.0000,1110.0000,7060.0000,1630.0000,1190.0000,20810.0000,10093.0000,38540.0000,915675.0000,38540.0000,898389.0000,7970.0000,17286.0000,5100.0000,193331.0000,735644.0000,1260.0000,28828.0000,4050.0000,24939.0000,450.0000,1873.0000,3700.0000,10307.0000,740.0000,1395.0000,4500.0000,33577.0000,4520.0000,33817.0000,3420.0000,30811.0000,80.0000,445.0000,90.0000,190.0000,120.0000,101.0000,170.0000,908.0000,3810.0000,44944.0000,1250.0000,49460.0000,11580.0000,60064.0000,43580.0000,4767883.0000,43530.0000,703310.0000,30.0000,161.0000,380.0000,1503.0000,12850.0000,15205.0000,4850.0000,1853.0000,340.0000,578.0000,3470.0000,4295.0000,0.0000,0.0000,6670.0000,5930.0000,640.0000,598.0000,6710.0000,29654.0000,400.0000,3035.0000,480.0000,4406.0000,43140.0000,779473.0000,0.0000,0.0000,0.0000,0.0000,16330.0000,54101.0000,2490.0000,2179.0000,80.0000,151.0000,180.0000,463.0000,4000.0000,8228.0000,130.0000,466.0000,3420.0000,7908.0000,34310.0000,133706.0000,43430.0000,688105.0000,43490.0000,723665.0000,320.0000,117.0000,110.0000,43.0000,16460.0000,82801.0000,27070.0000,138119.0000,25530.0000,124723.0000,1910.0000,13395.0000
22,LA,03,8,11850.0000,1210.0000,10240.0000,310.0000,11180.0000,350.0000,9410.0000,3460.0000,490.0000,33290.0000,0.0000,0.0000,0.0000,0.0000,300.0000,4350.0000,3353390.0000,11850.0000,3408866.0000,10070.0000,1914653.0000,8850.0000,24545.0000,6600.0000,99051.0000,6380.0000,72234.0000,860.0000,1550.0000,3450.0000,166880.0000,7030.0000,310334.0000,2530.0000,159811.0000,3290.0000,176545.0000,558.0000,240.0000,2298.0000,2750.0000,78630.0000,4530.0000,399525.0000,4550.0000,55476.0000,450.0000,114.0000,460.0000,13174.0000,1550.0000,19638.0000,340.0000,3501.0000,0.0000,0.0000,6050.0000,3086.0000,8620.0000,211644.0000,8620.0000,206709.0000,2260.0000,4935.0000,3220.0000,154131.0000,968574.0000,250.0000,6916.0000,2880.0000,36008.0000,150.0000,672.0000,2560.0000,11071.0000,260.0000,482.0000,3030.0000,28787.0000,3030.0000,28830.0000,2320.0000,28463.0000,30.0000,223.0000,80.0000,76.0000,0.0000,0.0000,290.0000,2101.0000,2740.0000,45456.0000,690.0000,38417.0000,5970.0000,88911.0000,11830.0000,2896288.0000,11830.0000,550147.0000,30.0000,227.0000,60.0000,518.0000,5010.0000,8645.0000,3130.0000,3792.0000,100.0000,76.0000,0.0000,0.0000,0.0000,0.0000,1940.0000,2016.0000,150.0000,116.0000,2980.0000,25204.0000,0.0000,0.0000,70.0000,730.0000,11660.0000,541486.0000,0.0000,0.0000,0.0000,0.0000,3840.0000,7994.0000,0.0000,0.0000,0.0000,0.0000,70.0000,208.0000,950.0000,1029.0000,50.0000,116.0000,0.0000,0.0000,3470.0000,11659.0000,11820.0000,541502.0000,11840.0000,580799.0000,3730.0000,2586.0000,5600.0000,7838.0000,6550.0000,101611.0000,5250.0000,61624.0000,3870.0000,34273.0000,1570.0000,27326.0000
22,LA,03,9,3040.0000,370.0000,2560.0000,70.0000,2880.0000,80.0000,2850.0000,390.0000,130.0000,8450.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1360.0000,4865244.0000,3040.0000,4910801.0000,2490.0000,910824.0000,2830.0000,61658.0000,2460.0000,191566.0000,2390.0000,148896.0000,130.0000,581.0000,1130.0000,125610.0000,2600.0000,1434039.0000,630.0000,46097.0000,580.0000,34368.0000,207.0000,20.0000,163.0000,780.0000,25159.0000,2440.0000,1880535.0000,1870.0000,45557.0000,30.0000,8.0000,290.0000,14339.0000,950.0000,14843.0000,120.0000,1376.0000,0.0000,0.0000,1090.0000,554.0000,1330.0000,32429.0000,1330.0000,31457.0000,450.0000,970.0000,1710.0000,217636.0000,3354866.0000,0.0000,0.0000,1590.0000,76990.0000,70.0000,209.0000,1390.0000,12445.0000,30.0000,76.0000,1670.0000,16384.0000,1670.0000,16560.0000,1030.0000,17255.0000,30.0000,281.0000,40.0000,9.0000,0.0000,0.0000,440.0000,13960.0000,1610.0000,104866.0000,350.0000,55475.0000,2220.0000,239712.0000,3040.0000,4374636.0000,3030.0000,1219384.0000,180.0000,2868.0000,0.0000,0.0000,1740.0000,12562.0000,1580.0000,2990.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1250.0000,20811.0000,0.0000,0.0000,0.0000,0.0000,2990.0000,1274511.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,440.0000,1461.0000,3030.0000,1205703.0000,3040.0000,1277324.0000,1640.0000,6529.0000,2720.0000,41562.0000,1500.0000,173695.0000,1520.0000,168872.0000,460.0000,27297.0000,1150.0000,140062.0000
22,LA,04,0,306590.0000,137870.0000,96680.0000,65490.0000,288540.0000,9590.0000,157370.0000,220620.0000,7440.0000,595170.0000,5140.0000,4370.0000,770.0000,950.0000,82090.0000,78140.0000,18998000.000,300560.0000,19159856.000,243990.0000,12186435.000,77410.0000,98016.0000,35780.0000,305792.0000,33780.0000,228371.0000,6000.0000,6557.0000,58930.0000,402535.0000,38090.0000,1497540.0000,23320.0000,481031.0000,61620.0000,1642362.0000,7953.0000,21780.0000,214208.0000,43230.0000,604610.0000,14770.0000,1245762.0000,56460.0000,161856.0000,6860.0000,1790.0000,820.0000,19087.0000,4950.0000,39771.0000,3240.0000,15871.0000,6360.0000,5393.0000,85520.0000,33386.0000,280410.0000,5055692.0000,280410.0000,4951736.0000,51550.0000,103949.0000,17360.0000,706073.0000,4402865.0000,6380.0000,118012.0000,13630.0000,147582.0000,2910.0000,7334.0000,11570.0000,40627.0000,2870.0000,4357.0000,16760.0000,101447.0000,16860.0000,107219.0000,10630.0000,93802.0000,100.0000,692.0000,360.0000,290.0000,1520.0000,2513.0000,670.0000,7086.0000,14590.0000,273844.0000,2080.0000,66756.0000,34130.0000,288471.0000,226240.0000,13701428.000,225260.0000,2355573.0000,240.0000,2674.0000,2030.0000,3046.0000,69140.0000,56111.0000,10770.0000,6673.0000,700.0000,1051.0000,14960.0000,14513.0000,23250.0000,4659.0000,25030.0000,16852.0000,3900.0000,4818.0000,38240.0000,109867.0000,6370.0000,54598.0000,6720.0000,55952.0000,292850.0000,3162727.0000,98850.0000,237291.0000,83850.0000,191816.0000,92380.0000,294111.0000,14180.0000,12202.0000,3340.0000,3060.0000,4000.0000,15758.0000,17280.0000,38848.0000,4210.0000,17143.0000,27700.0000,47685.0000,262940.0000,754100.0000,213620.0000,2298494.0000,229970.0000,2480916.0000,3920.0000,6522.0000,6650.0000,50768.0000,55500.0000,368914.0000,241950.0000,1048538.0000,237630.0000,899752.0000,5300.0000,143875.0000
22,LA,04,1,8790.0000,5730.0000,1510.0000,1360.0000,7320.0000,490.0000,3600.0000,5520.0000,110.0000,14490.0000,70.0000,70.0000,0.0000,0.0000,1670.0000,2340.0000,-319817.0000,2770.0000,-316639.0000,900.0000,42872.0000,1120.0000,3078.0000,560.0000,3507.0000,500.0000,2511.0000,40.0000,51.0000,1650.0000,-46219.0000,810.0000,15190.0000,200.0000,2131.0000,460.0000,7518.0000,470.0000,200.0000,2187.0000,0.0000,0.0000,710.0000,-95460.0000,670.0000,3178.0000,0.0000,0.0000,20.0000,51.0000,140.0000,1062.0000,0.0000,0.0000,60.0000,60.0000,1380.0000,495.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,62.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,340.0000,1164.0000,210.0000,2395.0000,230.0000,2409.0000,5840.0000,29733.0000,1020.0000,2587.0000,960.0000,2415.0000,2120.0000,7823.0000,230.0000,210.0000,140.0000,155.0000,130.0000,1248.0000,0.0000,0.0000,130.0000,1365.0000,2580.0000,4450.0000,6450.0000,15842.0000,30.0000,52.0000,490.0000,1609.0000,0.0000,0.0000,0.0000,0.0000,190.0000,569.0000,5740.0000,28801.0000,5640.0000,26618.0000,130.0000,1633.0000
22,LA,04,2,38120.0000,27910.0000,3030.0000,6660.0000,35420.0000,1460.0000,17320.0000,28410.0000,530.0000,50850.0000,750.0000,630.0000,120.0000,280.0000,10420.0000,7030.0000,204064.0000,38110.0000,208208.0000,27700.0000,160646.0000,4730.0000,1397.0000,1680.0000,1955.0000,1550.0000,1244.0000,80.0000,46.0000,7080.0000,15630.0000,1690.0000,2022.0000,1150.0000,5074.0000,3180.0000,18066.0000,315.0000,1920.0000,11086.0000,130.0000,420.0000,360.0000,-1863.0000,6000.0000,4144.0000,70.0000,17.0000,0.0000,0.0000,200.0000,763.0000,60.0000,262.0000,160.0000,157.0000,5420.0000,1572.0000,37890.0000,514796.0000,37890.0000,504425.0000,5440.0000,10371.0000,210.0000,4089.0000,1134.0000,140.0000,2080.0000,70.0000,68.0000,80.0000,52.0000,80.0000,191.0000,0.0000,0.0000,180.0000,346.0000,180.0000,396.0000,60.0000,545.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,204.0000,0.0000,0.0000,70.0000,11.0000,610.0000,1671.0000,520.0000,167.0000,0.0000,0.0000,80.0000,25.0000,110.0000,9.0000,70.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5590.0000,4182.0000,600.0000,5606.0000,630.0000,5525.0000,33460.0000,92850.0000,22480.0000,36584.0000,22070.0000,33073.0000,8300.0000,29100.0000,1730.0000,1485.0000,390.0000,322.0000,580.0000,2013.0000,920.0000,1386.0000,580.0000,2408.0000,5750.0000,9742.0000,26690.0000,61972.0000,490.0000,158.0000,6450.0000,4514.0000,0.0000,0.0000,0.0000,0.0000,1120.0000,550.0000,32990.0000,88885.0000,32840.0000,88497.0000,170.0000,255.0000
